PSc440005  0.3056  52.989254  -28.88355 
filter g_ps1 
## 55589.2  26.5073236251  7.11886115176
## 55595.2  24.7143067586  1.1170314451
## 55842.5  24.150874606  1.54531155255
## 55851.5  25.7302233357  4.99855590506
## 55860.5  26.1716220885  5.23989900054
## 55878.4  26.493057326  7.3514820478
## 55880.4  27.2499356747  13.6506103138
## 55897.4  25.006752519  1.80930542232
## 55919.3  23.0716377158  0.720478715386
## 55951.3  26.5400130264  6.80233240552
## 55957.2  26.5714067065  7.64308432916
## 55981.2  25.2075498817  3.146926208
## 55984.2  25.8353442495  6.01009944037
56205.5  22.5967083476  0.211799149237
56208.6  22.2811143092  0.169300155653
56211.5  22.1217362929  0.119709238875
56214.5  22.2912972011  0.24428482294
56216.5  21.9697774724  0.175689351076
56219.5  21.924663543  0.114346888863
56222.5  21.9382401253  0.0913419929781
56226.5  21.9897543315  0.129826612163
56229.5  22.0043541436  0.160011194245
56232.5  22.269769369  0.157167871026
56234.4  22.3056175839  0.128357356113
## 56251.4  25.2588222488  10.8891941409
56259.4  22.6859077071  0.3848002803
56262.4  22.9142026158  0.576608542694
## 56283.3  25.4163353496  2.94718034509
## 56289.3  24.1820114887  0.832728285845
## 56292.3  24.1005061224  0.805885777626
## 56303.3  24.7045035799  2.58350301373
## 56351.2  25.0476067094  2.53935899525
## 56554.6  25.7939603458  2.82476392187
## 56562.6  24.4692645833  1.35430674658
## 56584.5  23.9038419122  0.894857094248
## 56589.5  25.9295387298  3.3988041551
## 56600.5  24.5535647416  1.58477470693
## 56613.4  29.0677199926  113.482436283
## 56616.4  26.4252157556  6.01008045562
## 56618.4  23.9860792052  0.700951259653
## 56629.4  25.4254545314  1.90349253536
## 56632.4  23.9839902255  0.716981141962
## 56643.3  26.4717927175  10.27153619
## 56662.3  23.577033569  0.639865299185
